Import Rates,Export Rates
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.30276513,0.30236128
0.30276513,0.30236128
0.30276513,0.30236128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.30276513,0.30236128
0.30276513,0.30236128
0.30276513,0.30236128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.30276513,0.30236128
0.30276513,0.30236128
0.30276513,0.30236128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.33277513,0.33237128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
0.12486513,0.12446128
